loan_id,borrower_id,application_date,loan_amount,loan_term,interest_rate,collateral_ratio,market_volatility,eth_price,btc_price,defi_tvl,trust_score,income,debt_to_income,age,employment_length,num_delinquencies,num_credit_lines,event_date,event_type,defaulted,loss_given_default,loss_amount,default_probability
L001535,B0505,2023-07-03,586.7625552001298,30,0.17370070433959317,3.37651884206045,0.1524529678980815,1496.7515122207813,24242.740048226937,6463289881.2729645,0.20051527805090485,27642.871715531834,0.011288886856373222,43,3.041336777845717,0,5,2023-08-02,maturity,0,0.0,0.0,0.0
L001536,B0505,2024-07-20,828.0841923072973,180,0.05718057434636477,2.117951111064342,0.05,1163.8305237985319,38642.429160277454,7156348225.932834,0.20051527805090485,27642.871715531834,0.011288886856373222,43,3.041336777845717,0,5,2025-01-16,maturity,0,0.0,0.0,0.0
L001537,B0506,2023-11-26,4876.8472099131295,60,0.0819170200410416,1.7792625894788976,0.27801063150990823,1533.6301897170727,44932.21550064894,7899585624.616442,0.6507824181797622,19459.99466103052,0.1796304257336534,40,5.026551208643633,0,7,2024-01-25,maturity,0,0.0,0.0,0.0
L001538,B0506,2024-03-02,1502.4297663074274,90,0.056122146079462934,1.1958306220540111,0.07595774825357482,1062.0459240463329,26947.535241750997,14691029846.729753,0.6507824181797622,19459.99466103052,0.1796304257336534,40,5.026551208643633,0,7,2024-05-31,maturity,0,0.0,0.0,0.0
L001539,B0507,2023-03-21,3666.3038952744064,365,0.09720788219486724,1.90538141031904,0.191874769749991,1824.5024208338232,25990.419953610075,12286650201.251842,0.15615606352650638,25220.49389457771,0.5184896742641242,41,1.89549423231662,1,10,2024-03-20,maturity,0,0.0,0.0,0.0
L001540,B0507,2024-01-17,2669.430576995942,30,0.12641515755101188,2.1757979964514664,0.05815956779223905,2671.1246019293644,36190.915416843796,8108277386.102411,0.15615606352650638,25220.49389457771,0.5184896742641242,41,1.89549423231662,1,10,2024-02-16,maturity,0,0.0,0.0,0.0
L001541,B0507,2024-05-29,6619.727554477499,30,0.06438484275154248,1.558064954118181,0.2556587999702725,2550.3096212786245,39573.88386575069,14579640630.545712,0.15615606352650638,25220.49389457771,0.5184896742641242,41,1.89549423231662,1,10,2024-06-28,maturity,0,0.0,0.0,0.0
L001542,B0508,2023-08-17,1156.1265131318276,365,0.08017618527222332,1.5261651034505974,0.30275967859487596,2096.910187501373,49481.139415904836,7154898842.138202,0.6834981934488148,33443.52320087668,0.49392221609647996,31,5.866548296076077,0,2,2024-08-16,maturity,0,0.0,0.0,0.0
L001543,B0508,2023-02-17,1322.8199786554164,180,0.13884226950221065,1.7695514339234188,0.30648809812421385,1773.1564234640316,70344.20104870269,17561911024.030003,0.6834981934488148,33443.52320087668,0.49392221609647996,31,5.866548296076077,0,2,2023-08-16,maturity,0,0.0,0.0,0.0
L001544,B0509,2024-04-21,4795.784429278781,90,0.10953999250168307,2.146178290701897,0.08639406112293498,1564.648573509331,30718.087613958025,10946183330.888794,0.2824210293558184,64516.41513900018,0.46787091326335545,28,3.1076050547100746,0,4,2024-07-20,maturity,0,0.0,0.0,0.0
L001545,B0510,2023-12-02,1982.2933487947776,30,0.0771918966873495,1.4495169799921404,0.20758295327857876,2808.5732141887315,50444.59502720974,5060597984.578967,0.9551231444950554,41132.835995471454,0.4445010010555506,47,10.353971552847572,1,6,2024-01-01,maturity,0,0.0,0.0,0.0
L001546,B0510,2024-07-20,4252.7003149630555,180,0.07250515179997154,1.3921125265040448,0.41530213889678674,1543.749780661682,31658.72106015149,23427928660.969418,0.9551231444950554,41132.835995471454,0.4445010010555506,47,10.353971552847572,1,6,2025-01-16,maturity,0,0.0,0.0,0.0
L001547,B0510,2023-01-09,11803.885377537132,90,0.06819771844511341,1.9755288426597506,0.17605648967450105,1716.6930716412958,28520.69219971038,2886970229.754451,0.9551231444950554,41132.835995471454,0.4445010010555506,47,10.353971552847572,1,6,2023-04-09,maturity,0,0.0,0.0,0.0
L001548,B0511,2023-10-26,1107.4581796882737,365,0.061516931155293005,2.157740937846489,0.21534383043691377,2504.564097147354,25311.116028180124,23810565381.70207,0.3745400584067476,43678.26950352373,0.2792707649792415,30,8.321530273013057,0,4,2024-10-25,maturity,0,0.0,0.0,0.0
L001549,B0511,2023-11-08,25060.544454574443,365,0.10641396024120578,2.1245742075111234,0.13654969256967714,1918.7720103402028,63881.085240202345,9293117229.731586,0.3745400584067476,43678.26950352373,0.2792707649792415,30,8.321530273013057,0,4,2024-11-07,maturity,0,0.0,0.0,0.0
L001550,B0512,2024-04-20,695.2664679457931,90,0.17225502505612422,1.7488146557691355,0.345379605207225,2181.4235656923283,34733.89662335539,15795165946.76497,0.4827746725181222,18820.243787451913,0.459735829054941,37,3.014503809705673,4,5,2024-07-19,maturity,0,0.0,0.0,0.0
L001551,B0512,2024-08-28,1622.2703201262284,180,0.08970295327743735,1.7148980915157357,0.1799318868787115,2130.9542792271213,42705.57057795089,4477548393.996575,0.4827746725181222,18820.243787451913,0.459735829054941,37,3.014503809705673,4,5,2025-02-24,maturity,0,0.0,0.0,0.0
L001552,B0513,2024-07-13,2054.3365343564637,60,0.08296866006789529,2.0531378415338226,0.059968270276433755,2234.87443591183,25899.71678007132,11033190026.04497,0.599052476475761,21408.590511653296,0.1676482459134817,36,4.049805187549427,0,3,2024-09-11,maturity,0,0.0,0.0,0.0
L001553,B0513,2023-06-04,10696.668923385823,30,0.051852769626000744,2.0897039148722514,0.18145187542684565,1348.5236764018118,25147.43476828495,6841227705.335647,0.599052476475761,21408.590511653296,0.1676482459134817,36,4.049805187549427,0,3,2023-07-04,maturity,0,0.0,0.0,0.0
L001554,B0514,2023-01-25,3427.7406620738775,60,0.09804881654289886,1.8844823819404704,0.24236162120725047,2304.3356262648153,22955.166478011808,8596961920.900988,0.3440070832097046,106855.74337000676,0.49029515395421974,49,2.883794633475498,0,3,2023-03-26,maturity,0,0.0,0.0,0.0
L001555,B0514,2024-07-08,2981.6488180643814,90,0.063006805735742,1.4077444984395002,0.05,1547.2929514274156,40858.58960369432,11839100726.965874,0.3440070832097046,106855.74337000676,0.49029515395421974,49,2.883794633475498,0,3,2024-10-06,maturity,0,0.0,0.0,0.0
L001556,B0514,2024-10-13,2690.485880574406,30,0.0602716151390604,2.1434683527720955,0.15682573426964966,2361.1712197789243,26024.23912083531,3849251398.0857215,0.3440070832097046,106855.74337000676,0.49029515395421974,49,2.883794633475498,0,3,2024-11-12,maturity,0,0.0,0.0,0.0
L001557,B0514,2023-12-10,14223.354493700925,30,0.03094075322275462,1.617390754921531,0.1330771610302453,1659.8822871398731,43496.82379786753,5868652641.528009,0.3440070832097046,106855.74337000676,0.49029515395421974,49,2.883794633475498,0,3,2024-01-09,maturity,0,0.0,0.0,0.0
L001558,B0515,2023-11-11,13466.385217371659,30,0.038317270791503065,1.7488338252558249,0.28301549592649,2356.489038520098,14965.341132262083,37739460095.60885,0.7798056863971972,23362.31140413522,0.1905332437639825,44,1.4397268999139372,0,3,2023-12-11,maturity,0,0.0,0.0,0.0
L001559,B0515,2023-07-30,2612.3669751460857,365,0.09808081386591548,1.5946313414699014,0.41351538879952526,2661.9204694747646,68340.10632360593,12346229347.945744,0.7798056863971972,23362.31140413522,0.1905332437639825,44,1.4397268999139372,0,3,2024-07-29,maturity,0,0.0,0.0,0.0
L001560,B0515,2023-09-01,8976.696101497944,180,0.05401892197958969,1.7185923933344875,0.2912954620306918,1989.1718819728428,37485.56863968428,6612089814.89381,0.7798056863971972,23362.31140413522,0.1905332437639825,44,1.4397268999139372,0,3,2024-02-28,maturity,0,0.0,0.0,0.0
L001561,B0515,2024-05-18,11564.687694369544,30,0.12714876134526204,2.244939950521193,0.22920379770000776,1813.5315671326327,50880.73867385599,15566706027.924988,0.7798056863971972,23362.31140413522,0.1905332437639825,44,1.4397268999139372,0,3,2024-06-17,maturity,0,0.0,0.0,0.0
L001562,B0516,2024-12-29,2980.9564947456965,90,0.10980846742355206,2.1448864027156525,0.13268968381508683,2370.9170104181508,45039.577719790504,7913589929.312187,0.5459171225058733,98098.26420265541,0.42833865643320157,22,2.2570215736981574,2,6,2025-03-29,maturity,0,0.0,0.0,0.0
L001563,B0516,2023-04-06,1874.1617774109873,30,0.11974356935971174,2.6118093671825635,0.2255399108054928,2191.660935121967,25601.326638004328,9514713088.179771,0.5459171225058733,98098.26420265541,0.42833865643320157,22,2.2570215736981574,2,6,2023-05-06,maturity,0,0.0,0.0,0.0
L001564,B0517,2024-06-16,3578.1094044627953,180,0.07724262962703689,2.444698881281994,0.24013933961161396,1655.3325912929472,36177.03315258876,27199766338.903828,0.10742679418446002,31387.445925838605,0.38421558326519695,23,5.251815688160194,0,5,2024-12-13,maturity,0,0.0,0.0,0.0
L001565,B0517,2024-12-18,2150.470654079593,90,0.06661498276355406,1.704000824685036,0.2249152458473026,842.7285027290217,31160.38829358342,6003840886.74659,0.10742679418446002,31387.445925838605,0.38421558326519695,23,5.251815688160194,0,5,2025-03-18,maturity,0,0.0,0.0,0.0
L001566,B0518,2023-03-28,4008.471424040503,365,0.11099895297113029,2.360916269932284,0.2615519023425459,2546.6629393473527,32659.94279715715,6983653977.520395,0.16864761500451966,36365.38943841445,0.2470388269276336,40,5.813644173431786,2,9,2024-03-27,maturity,0,0.0,0.0,0.0
L001567,B0518,2023-04-08,9957.178736542543,365,0.042797209666377053,2.6886385671365614,0.21430229087468902,2068.77483885508,40517.5387163236,10432742193.504276,0.16864761500451966,36365.38943841445,0.2470388269276336,40,5.813644173431786,2,9,2024-04-07,maturity,0,0.0,0.0,0.0
L001568,B0518,2023-05-17,5067.387030969579,180,0.06608708815021405,1.9405138170261507,0.37773057017925926,2212.453381841021,49920.194575058886,8199295649.79156,0.16864761500451966,36365.38943841445,0.2470388269276336,40,5.813644173431786,2,9,2023-11-13,maturity,0,0.0,0.0,0.0
L001569,B0518,2023-03-18,4595.240128214745,365,0.13562294440508074,2.756693005892386,0.1847362958879746,2086.2431740865113,44945.640524260045,15551995445.630543,0.16864761500451966,36365.38943841445,0.2470388269276336,40,5.813644173431786,2,9,2024-03-17,maturity,0,0.0,0.0,0.0
L001570,B0519,2023-03-05,4781.595056679943,180,0.12998766721211155,1.234104175710485,0.0870511857157623,2088.4932480727402,41617.9571759451,8664727700.472845,0.8052208550551159,69024.65897175847,0.027577931345271547,34,5.047223665365067,1,1,2023-09-01,maturity,0,0.0,0.0,0.0
L001571,B0519,2024-11-09,3758.881083588948,60,0.07366937319768453,1.4008511092364444,0.19550599238968844,1133.6361861875964,51001.17277480739,11794953277.55824,0.8052208550551159,69024.65897175847,0.027577931345271547,34,5.047223665365067,1,1,2025-01-08,maturity,0,0.0,0.0,0.0
L001572,B0519,2023-08-31,21331.250312566965,90,0.0930930007447441,1.982365747656262,0.21254445192762578,1465.7768347266174,25008.342781038282,5956483669.881291,0.8052208550551159,69024.65897175847,0.027577931345271547,34,5.047223665365067,1,1,2023-11-29,maturity,0,0.0,0.0,0.0
L001573,B0519,2023-09-25,3819.43576703886,90,0.05870983936950402,2.169935369996307,0.12946303950548743,2034.667172199104,43274.0423106896,18091703071.47292,0.8052208550551159,69024.65897175847,0.027577931345271547,34,5.047223665365067,1,1,2023-12-24,maturity,0,0.0,0.0,0.0
L001574,B0519,2024-02-07,11565.968857965696,90,0.08208049457510608,2.4630628548884768,0.07559884158265107,1363.7274904991093,38792.272153352314,10172348321.473618,0.8052208550551159,69024.65897175847,0.027577931345271547,34,5.047223665365067,1,1,2024-05-07,maturity,0,0.0,0.0,0.0
L001575,B0520,2024-04-08,14230.983169187939,90,0.10899674240591306,2.3644724301272895,0.29961663543986444,1886.0351113873774,44528.20983174242,6678635575.461329,0.4298239687122967,77896.43392123506,0.5703076004290429,30,3.5205370775944385,0,5,2024-07-07,maturity,0,0.0,0.0,0.0
L001576,B0520,2023-08-28,3153.8586130868966,30,0.13677325734951623,2.0365556790470305,0.2169294224768925,1468.4279010026246,32125.100021272297,11246832343.060703,0.4298239687122967,77896.43392123506,0.5703076004290429,30,3.5205370775944385,0,5,2023-09-27,maturity,0,0.0,0.0,0.0
L001577,B0520,2023-07-27,4651.52833589345,60,0.06957673982250993,1.674225928721016,0.13626684814507167,1633.2332448375273,33424.53168801462,21347241779.59306,0.4298239687122967,77896.43392123506,0.5703076004290429,30,3.5205370775944385,0,5,2023-09-25,maturity,0,0.0,0.0,0.0
L001578,B0521,2023-04-22,10400.16340885504,60,0.11218214274955661,2.8678165318302526,0.18844571627247744,2085.2526048801383,40080.45531755585,12341985707.119686,0.4764328345679041,33979.49263504095,0.36290162650219815,45,9.454145140867213,1,6,2023-06-21,maturity,0,0.0,0.0,0.0
L001579,B0521,2023-04-19,1952.7237628609473,60,0.08941865652793397,1.6164421628141556,0.24076576021038174,1809.8481502933698,20647.49639889604,12597649658.085638,0.4764328345679041,33979.49263504095,0.36290162650219815,45,9.454145140867213,1,6,2023-06-18,maturity,0,0.0,0.0,0.0
L001580,B0521,2024-04-05,5126.297291133347,180,0.16545367483021953,2.358595185557147,0.31128367435494564,1288.6465052417034,50790.636508282645,8839991956.92782,0.4764328345679041,33979.49263504095,0.36290162650219815,45,9.454145140867213,1,6,2024-10-02,maturity,0,0.0,0.0,0.0
L001581,B0521,2023-11-18,2066.238869708537,180,0.01216042913742338,2.4392117197285157,0.1715426754721021,1742.9498820903345,39987.05518558766,24726710700.79038,0.4764328345679041,33979.49263504095,0.36290162650219815,45,9.454145140867213,1,6,2024-05-16,maturity,0,0.0,0.0,0.0
L001582,B0521,2023-05-04,3293.040522815938,365,0.100358504047229,2.3337440786815153,0.17208854688700603,1408.9961559180915,18835.30498299542,19008308913.370556,0.4764328345679041,33979.49263504095,0.36290162650219815,45,9.454145140867213,1,6,2024-05-03,maturity,0,0.0,0.0,0.0
L001583,B0522,2023-08-01,4915.151384473486,180,0.12407098585519943,1.8288574865763052,0.26797437943734775,1517.5630797041254,38131.6979339756,10284481841.515821,0.4254252726683993,28769.013532206893,0.27197951974525986,36,4.715398941537594,0,5,2024-01-28,maturity,0,0.0,0.0,0.0
L001584,B0522,2023-11-12,11976.326438366745,180,0.12796949363242105,1.8912460093634909,0.2601275181129755,1619.4853651993446,28462.17953086303,12835618352.343273,0.4254252726683993,28769.013532206893,0.27197951974525986,36,4.715398941537594,0,5,2024-05-10,maturity,0,0.0,0.0,0.0
L001585,B0522,2023-09-29,4700.108315121831,30,0.056797823379588046,1.8133708108655238,0.2745409758695577,2031.9160346281615,41328.75119124919,24517915657.443077,0.4254252726683993,28769.013532206893,0.27197951974525986,36,4.715398941537594,0,5,2023-10-29,maturity,0,0.0,0.0,0.0
L001586,B0523,2023-06-11,11326.025426840606,90,0.10196746267511403,2.0460844145413253,0.13198699851102147,1575.0860055553062,22477.214101706133,5305193309.767306,0.3340588679559077,35117.24961949519,0.32062222572817095,35,7.866419964893064,0,8,2023-09-09,maturity,0,0.0,0.0,0.0
L001587,B0524,2023-02-11,8963.979788622548,60,0.1589360224324636,2.083760612666961,0.1297378241586033,651.094019008304,60546.006018272754,4990184594.814893,0.47807321432069666,44479.092084164855,0.06848935279224207,42,1.0843490946827505,2,4,2023-04-12,maturity,0,0.0,0.0,0.0
L001588,B0524,2023-12-02,1065.3926225949333,60,0.08962481852851277,1.895414394352572,0.20103631131098815,1399.0063749899814,41139.08809685296,7507114644.287538,0.47807321432069666,44479.092084164855,0.06848935279224207,42,1.0843490946827505,2,4,2024-01-31,maturity,0,0.0,0.0,0.0
L001589,B0524,2023-04-04,2824.969634509564,60,0.09033364303152282,1.6815746911353042,0.07457104010892932,1265.5946831195254,26067.76129008029,12240780137.655714,0.47807321432069666,44479.092084164855,0.06848935279224207,42,1.0843490946827505,2,4,2023-06-03,maturity,0,0.0,0.0,0.0
L001590,B0524,2023-12-31,6921.079671334917,180,0.09071031294953466,1.9337329751977284,0.31675388736255816,2109.6185872517813,58073.55141943637,7301489969.226689,0.47807321432069666,44479.092084164855,0.06848935279224207,42,1.0843490946827505,2,4,2024-06-28,maturity,0,0.0,0.0,0.0
L001591,B0524,2024-06-09,1448.4549502556395,30,0.138588867468814,1.9109492164880608,0.11971617662773326,2093.598411387342,29392.507892836733,13752658297.800991,0.47807321432069666,44479.092084164855,0.06848935279224207,42,1.0843490946827505,2,4,2024-07-09,maturity,0,0.0,0.0,0.0
L001592,B0525,2023-09-24,8948.318131902624,60,0.09446627971745278,1.3971648272090003,0.10768362202610998,2851.2315287075035,61306.63309189212,35636191481.18254,0.41969775021192113,61993.338339777234,0.1451965604342744,31,0.19438390155912263,0,6,2023-11-23,maturity,0,0.0,0.0,0.0
L001593,B0525,2023-02-01,8214.461174172464,180,0.06102063785793414,2.655023100772856,0.17358318937440884,1473.3635075471016,40151.8264117122,25158572303.75144,0.41969775021192113,61993.338339777234,0.1451965604342744,31,0.19438390155912263,0,6,2023-07-31,maturity,0,0.0,0.0,0.0
L001594,B0525,2024-04-08,4954.047038678564,365,0.10387012833399344,1.4087099440169233,0.2107752503349406,2207.5626563602636,35373.09128773501,9679267793.015781,0.41969775021192113,61993.338339777234,0.1451965604342744,31,0.19438390155912263,0,6,2025-04-08,maturity,0,0.0,0.0,0.0
L001595,B0526,2023-09-13,5319.024161095648,30,0.05014944430459232,1.0,0.18967118165688449,1689.7138744790261,43088.03306300739,32307065824.688503,0.9330336347088483,36407.78540095854,0.48906939996118465,50,5.623928394349902,0,5,2023-10-13,maturity,0,0.0,0.0,0.0
L001596,B0526,2024-04-18,15520.722776228384,30,0.01890252710808234,2.693690196442217,0.2664008599293995,1670.0291340382232,56552.04326378898,2718748762.529232,0.9330336347088483,36407.78540095854,0.48906939996118465,50,5.623928394349902,0,5,2024-05-18,maturity,0,0.0,0.0,0.0
L001597,B0526,2023-05-24,2463.595189622697,30,0.08878907071443547,1.6098032867592942,0.3514077794761675,2576.3967947065353,44562.01487112295,8484595591.689846,0.9330336347088483,36407.78540095854,0.48906939996118465,50,5.623928394349902,0,5,2023-06-23,maturity,0,0.0,0.0,0.0
L001598,B0526,2023-01-13,11105.991653566143,30,0.06413596474954156,1.9884403912880977,0.12710224010539217,1974.870640978488,23464.74860264694,16354344239.693327,0.9330336347088483,36407.78540095854,0.48906939996118465,50,5.623928394349902,0,5,2023-02-12,maturity,0,0.0,0.0,0.0
L001599,B0526,2023-08-16,2722.575560566388,60,0.0402322185961189,1.2855197041669484,0.16935416731706499,1375.176037885224,45073.5208156065,8481323142.779098,0.9330336347088483,36407.78540095854,0.48906939996118465,50,5.623928394349902,0,5,2023-10-15,maturity,0,0.0,0.0,0.0
L001600,B0527,2024-02-15,12849.745552834147,90,0.09118887249533474,2.468047914219215,0.20089847246197792,1672.6877587242564,26577.24296839776,10081078832.58462,0.449721862661851,52645.27546689578,0.5707999278834134,27,1.4335981560823288,0,7,2024-05-15,maturity,0,0.0,0.0,0.0
L001601,B0527,2024-12-03,10524.960688262841,30,0.07571090894608523,2.1087478925258685,0.14484225554441674,3232.028330610575,39878.70410177147,10193049838.711088,0.449721862661851,52645.27546689578,0.5707999278834134,27,1.4335981560823288,0,7,2025-01-02,maturity,0,0.0,0.0,0.0
L001602,B0528,2024-08-23,4446.497178315633,90,0.14561191871147583,2.141417346025315,0.1935092314789686,1768.7238069656146,26061.30292068524,20586869362.897717,0.265958393281794,97053.32409370899,0.1221118822977808,41,3.7811894817010923,0,4,2024-11-21,maturity,0,0.0,0.0,0.0
L001603,B0528,2023-03-18,18128.353178779875,30,0.10972747378008336,2.372310478230447,0.11184058297941882,1161.183047813995,27881.39769944609,17262707367.64815,0.265958393281794,97053.32409370899,0.1221118822977808,41,3.7811894817010923,0,4,2023-04-17,maturity,0,0.0,0.0,0.0
L001604,B0528,2023-03-08,4909.498100245914,60,0.15375111507041092,2.138294129130997,0.11315865304047468,1450.695564395021,39103.9934321518,4336154896.6438055,0.265958393281794,97053.32409370899,0.1221118822977808,41,3.7811894817010923,0,4,2023-05-07,maturity,0,0.0,0.0,0.0
L001605,B0528,2024-10-23,3356.2831935851927,180,0.09075883209583256,2.4671592544409466,0.22829428868586993,1912.6014011381556,41731.607375884676,16342883268.83434,0.265958393281794,97053.32409370899,0.1221118822977808,41,3.7811894817010923,0,4,2025-04-21,maturity,0,0.0,0.0,0.0
L001606,B0528,2023-05-12,7602.201057382738,30,0.06694512158780865,2.289330329778795,0.11596067358611575,971.9254352892799,38433.3181715877,12617675805.700062,0.265958393281794,97053.32409370899,0.1221118822977808,41,3.7811894817010923,0,4,2023-06-11,maturity,0,0.0,0.0,0.0
L001607,B0529,2023-05-06,6650.2072977893295,30,0.11435897062247927,2.351104957938013,0.10309298418078638,1609.3712491297592,24683.0524319928,12199626274.46695,0.5964935819945433,45651.22714947087,0.31990659288970436,49,3.5195120828664006,0,7,2023-06-05,maturity,0,0.0,0.0,0.0
L001608,B0529,2024-04-17,16064.2479057262,30,0.07651050296885942,2.394451801926418,0.12306458383355293,2194.35985501609,18580.05534114923,20864603461.243694,0.5964935819945433,45651.22714947087,0.31990659288970436,49,3.5195120828664006,0,7,2024-05-17,maturity,0,0.0,0.0,0.0
L001609,B0529,2023-06-22,1580.133593223715,365,0.10223109678811579,2.345585165362587,0.08319758081682589,3065.187991957292,68249.56358040553,13752573034.59029,0.5964935819945433,45651.22714947087,0.31990659288970436,49,3.5195120828664006,0,7,2024-06-21,maturity,0,0.0,0.0,0.0
L001610,B0530,2024-02-09,4687.334087505915,180,0.09092023404347442,2.1377785877085347,0.2746190640756221,988.3909748259496,33341.242775650375,7274524580.743828,0.5577415490282683,43782.59809287677,0.2864796801727,21,15.957365060509378,0,4,2024-08-07,maturity,0,0.0,0.0,0.0
L001611,B0530,2023-01-31,2222.4779098534655,180,0.0716908497691002,1.3877817339340972,0.3549871704159265,1515.9641840790193,34771.31468248273,8335152303.523754,0.5577415490282683,43782.59809287677,0.2864796801727,21,15.957365060509378,0,4,2023-07-30,maturity,0,0.0,0.0,0.0
L001612,B0530,2024-11-30,2662.5857378163946,180,0.11296565952529361,1.7630415177172845,0.26053733942869034,2895.795884763336,26106.72248779834,11451750290.500814,0.5577415490282683,43782.59809287677,0.2864796801727,21,15.957365060509378,0,4,2025-05-29,maturity,0,0.0,0.0,0.0
L001613,B0530,2023-06-26,6179.8741019651725,90,0.054631224995655314,2.1962341582174094,0.1737702698058593,2903.8391142159753,49006.116661994354,9742347042.840038,0.5577415490282683,43782.59809287677,0.2864796801727,21,15.957365060509378,0,4,2023-09-24,maturity,0,0.0,0.0,0.0
L001614,B0531,2023-07-11,2557.074695269917,90,0.18320360561880686,1.888037816002069,0.2264457777444623,1773.06043701992,51971.932973433744,18404380545.66459,0.22371810368803652,14598.199890824651,0.4254476061773757,31,6.171841430111717,0,5,2023-10-09,maturity,0,0.0,0.0,0.0
L001615,B0531,2023-10-14,5461.13948354606,180,0.08907124117575335,2.1271929253223307,0.07697827865214346,1948.210537075649,28510.40241726341,29848978271.609497,0.22371810368803652,14598.199890824651,0.4254476061773757,31,6.171841430111717,0,5,2024-04-11,maturity,0,0.0,0.0,0.0
L001616,B0532,2023-02-05,1634.0505664817742,365,0.12834049672664427,2.3062157864844743,0.28288368852020385,1553.1006750593629,30533.286221449864,42469754660.84977,0.6828341647128444,7491.781643886742,0.211067729489257,46,5.117608404565371,0,5,2024-02-05,maturity,0,0.0,0.0,0.0
L001617,B0532,2024-09-26,20341.486002894202,365,0.10323453878344023,1.9498506258627988,0.11299884801822599,1501.2656918856003,44940.402360578264,30975280337.991486,0.6828341647128444,7491.781643886742,0.211067729489257,46,5.117608404565371,0,5,2025-04-08,default,1,0.24626606386247044,5009.417691046292,1.0
L001618,B0533,2024-10-24,4182.9207740801685,90,0.15083793235335113,2.39818216651029,0.17075196648815888,2439.9228668873357,49466.05505357311,15411879543.848438,0.398320934216961,45845.18416221512,0.41158605271605975,46,8.754719476513975,1,5,2025-01-22,maturity,0,0.0,0.0,0.0
L001619,B0533,2024-05-25,3118.026237435937,180,0.1320525174564755,2.4905952026869436,0.29557564862616226,2498.2479173956435,34169.65527764612,16659946392.991295,0.398320934216961,45845.18416221512,0.41158605271605975,46,8.754719476513975,1,5,2024-11-21,maturity,0,0.0,0.0,0.0
L001620,B0534,2024-05-05,15053.413580615499,30,0.09185089480368992,1.7292587644296182,0.3635585998976279,1573.788049963852,29063.082956100712,10836063927.932968,0.2289220186224238,34307.026322625905,0.4491558671991043,33,6.01825932881037,0,6,2024-06-04,maturity,0,0.0,0.0,0.0
L001621,B0534,2023-03-31,3163.1383384261703,90,0.030777035028440577,2.526468500871934,0.2866787775587074,1326.8853857143363,36039.169469513334,5859865059.833487,0.2289220186224238,34307.026322625905,0.4491558671991043,33,6.01825932881037,0,6,2023-06-29,maturity,0,0.0,0.0,0.0
L001622,B0534,2024-01-28,1755.535455098974,60,0.08582420504960163,2.3383595829815333,0.4011187683210839,1597.226859738992,46708.79059333792,14520320916.258825,0.2289220186224238,34307.026322625905,0.4491558671991043,33,6.01825932881037,0,6,2024-03-28,maturity,0,0.0,0.0,0.0
L001623,B0534,2024-03-05,492.5159087080532,60,0.05327352793742688,2.9432945399512156,0.1493791282446097,2071.2823102709503,40176.55661365678,3362559746.9485545,0.2289220186224238,34307.026322625905,0.4491558671991043,33,6.01825932881037,0,6,2024-05-04,maturity,0,0.0,0.0,0.0
L001624,B0534,2024-10-20,2094.872668511002,365,0.141047654581658,1.7238743237461893,0.1621903145815172,1259.8817486298728,28221.62400909838,7488470474.1182375,0.2289220186224238,34307.026322625905,0.4491558671991043,33,6.01825932881037,0,6,2025-10-20,maturity,0,0.0,0.0,0.0
L001625,B0535,2024-10-07,587.0559626846758,365,0.14260067409174107,1.3496147543820924,0.18275734381620543,1445.971693612525,50164.15263629812,5262168274.579164,0.5231493909426506,26665.62055553948,0.26793124519078654,27,3.1076238711680855,0,5,2025-10-07,maturity,0,0.0,0.0,0.0
L001626,B0535,2023-01-20,1723.6853242154755,180,0.049395883065836206,1.0,0.2509089331057546,1825.6482716991982,38782.52333429244,14613960739.53002,0.5231493909426506,26665.62055553948,0.26793124519078654,27,3.1076238711680855,0,5,2023-07-19,maturity,0,0.0,0.0,0.0
L001627,B0536,2024-05-06,5039.369158153342,365,0.08466439778942339,2.1044419544331507,0.14935118251883583,2524.265285244672,32577.488669979597,9180819349.106453,0.4605604182835822,42029.12555446309,0.41766802910529877,44,10.56113490115413,0,3,2025-05-06,maturity,0,0.0,0.0,0.0
L001628,B0536,2024-05-11,8548.45634121356,90,0.19056389413317237,1.644741255051863,0.07816428446184985,1679.9160458706308,29013.92591783099,13828278971.042212,0.4605604182835822,42029.12555446309,0.41766802910529877,44,10.56113490115413,0,3,2024-08-09,maturity,0,0.0,0.0,0.0
L001629,B0536,2024-08-02,5510.314063302061,365,0.058935864162616584,2.310740397755577,0.38476691021185555,1422.6705918589257,40037.810985900374,3252416710.908793,0.4605604182835822,42029.12555446309,0.41766802910529877,44,10.56113490115413,0,3,2025-08-02,maturity,0,0.0,0.0,0.0
L001630,B0537,2024-02-02,2891.8245821467212,90,0.1310600212278496,2.201328948823114,0.21125872599070608,1431.6535877192316,52997.78089894204,7935971761.395607,0.06439287611802949,35022.912266688734,0.150108946801192,46,1.8444846162605182,0,3,2024-05-02,maturity,0,0.0,0.0,0.0
L001631,B0537,2023-07-04,1222.0558048851221,30,0.11571563662916218,2.63997082685373,0.255447625981699,1547.9400675749553,61817.8866693519,9387372453.234085,0.06439287611802949,35022.912266688734,0.150108946801192,46,1.8444846162605182,0,3,2023-08-03,maturity,0,0.0,0.0,0.0
